Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UBR.18_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	UBR.18_R1.mLb.clN.bam.pseudo	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo
Interval_3485	chr11	134223930	134224649	+	720	71.7672193871758	-0.35727425916997	0.558865256271934	-0.639285149972047	0.522637447210037	0.9999770515149	79	78	66	58.0889404170111	68.7255315145544	80.3590959850063
Interval_3486	chr11	134253085	134253747	+	663	65.8668800710031	0.0377337305131849	0.599837930341496	0.0629065429251908	0.949840924665345	0.9999770515149	79	78	36	58.0889404170111	68.7255315145544	43.8322341736398
Interval_3487	chr11	134275992	134276493	+	502	23.0741795061094	-0.0789397277919523	1.02329448023477	-0.0771427280384057	0.938510002193996	0.9999770515149	30	20	24	22.0590912975991	17.6219311575781	29.2214894490932
Interval_3488	chr11	134349278	134349655	+	378	13.1595721436582	0.945959059836403	1.36630531542844	0.692348224920555	0.48871867189287	NA	25	8	10	18.3825760813326	7.04877246303122	12.1756206037888
Interval_3489	chr11	134350118	134350355	+	238	5.03337779994287	-1.43811232474277	2.39041645626057	-0.601615806725359	0.547429904686872	NA	3	8	4	2.20590912975991	7.04877246303122	4.87024824151553
Interval_3490	chr11	134360196	134360423	+	228	11.0473637549465	0.524020921367689	1.45724329820171	0.359597413839094	0.719148217843862	NA	19	11	8	13.9707578218128	9.69206213666793	9.74049648303106
Interval_3491	chr11	134656673	134656855	+	183	11.1718322135871	0.692930954260958	1.48737586080693	0.465874815182917	0.641305109126937	NA	19	6	10	13.9707578218128	5.28657934727342	12.1756206037888
Interval_3492	chr12	12972	13599	+	628	20.9646275574009	-0.377604132200921	1.18176839633641	-0.319524649137282	0.749328702922831	0.9999770515149	25	44	7	18.3825760813326	38.7682485466717	8.52293442265218
Interval_3493	chr12	14785	15062	+	278	5.64448367803176	0.0380755314907355	2.29384306819154	0.0165990132536635	0.986756511760095	NA	4	5	1	2.94121217301322	4.40548278939451	1.21756206037888
Interval_3494	chr12	18945	19191	+	247	5.55626608093796	-0.519916606888745	2.54351361832534	-0.204408815876937	0.838034041553329	NA	3	7	0	2.20590912975991	6.16767590515232	0
Interval_3495	chr12	389070	389708	+	639	27.4063886087583	-0.447324363534753	0.930159700997382	-0.48091135646395	0.630579501106996	0.9999770515149	31	28	31	22.7943943408525	24.6707036206093	37.7444238717454
Interval_3496	chr12	401309	401680	+	372	36.0280892812249	-0.083352213164132	0.797588922487893	-0.104505229215238	0.916768418690609	0.9999770515149	48	50	25	35.2945460761586	44.0548278939451	30.4390515094721
Interval_3497	chr12	610344	610635	+	292	10.0498927955933	-1.12030519391098	1.53239062837807	-0.731083297668522	0.464728275565582	NA	10	21	11	7.35303043253305	18.503027715457	13.3931826641677
Interval_3498	chr12	642573	642877	+	305	10.4481248289856	-1.02138821700818	1.57859096194285	-0.647025253300012	0.517615599607129	NA	6	8	9	4.41181825951983	7.04877246303122	10.9580585434099
Interval_3499	chr12	674514	674775	+	262	17.082180304001	0.188716466285693	1.20117009033536	0.157110527313417	0.875157741023996	0.9999770515149	19	14	10	13.9707578218128	12.3353518103046	12.1756206037888
Interval_3500	chr12	685491	685660	+	170	14.3587561557947	-0.0624083790638986	1.29294104211372	-0.0482685420534507	0.961502225123824	0.9999770515149	22	23	11	16.1766669515727	20.2652208312148	13.3931826641677
Interval_3501	chr12	751294	751491	+	198	14.8141767695313	-0.0770075809594197	1.27579176190544	-0.0603606193885484	0.95186842261571	0.9999770515149	21	15	16	15.4413639083194	13.2164483681835	19.4809929660621
Interval_3502	chr12	752326	752815	+	490	41.212420748513	0.380379050544507	0.74026203671599	0.513843790007083	0.607361209334677	0.9999770515149	62	46	24	45.5887886817049	40.5304416624295	29.2214894490932
Interval_3503	chr12	949490	950194	+	705	54.0705324255541	-0.188414698785157	0.633889478665253	-0.297235882794414	0.766286428602947	0.9999770515149	68	71	42	50.0006069412247	62.5578556094021	51.1376065359131
Interval_3504	chr12	990881	991418	+	538	21.2488548692396	0.435384342951797	1.04627222556102	0.416129122340355	0.677315520764364	0.9999770515149	36	21	17	26.470909557119	18.503027715457	20.698555026441
Interval_3505	chr12	1122853	1123042	+	190	5.59768025877915	0.909390782178918	2.19257034834606	0.414760138877599	0.678317502654346	NA	8	3	3	5.88242434602644	2.64328967363671	3.65268618113665
Interval_3506	chr12	1533527	1533696	+	170	5.66515498593576	-0.41817138970399	2.13453574803113	-0.195907419254846	0.844682630070394	NA	7	6	7	5.14712130277313	5.28657934727342	8.52293442265218
Interval_3507	chr12	1661940	1662218	+	279	13.9300708947854	0.729158858020698	1.31423518500203	0.554816113844625	0.579020444176331	NA	28	17	8	20.5884852110925	14.9786414839414	9.74049648303106
Interval_3508	chr12	1690694	1691430	+	737	44.3552660726551	0.150465496140717	0.705811968837324	0.213180709288024	0.831186014194119	0.9999770515149	63	53	30	46.3240917249582	46.6981175675819	36.5268618113665
Interval_3509	chr12	1796154	1796662	+	509	43.1373429362786	0.156418067200155	0.71044450862712	0.220169295843276	0.825739308284078	0.9999770515149	68	56	33	50.0006069412247	49.3414072412186	40.1795479925031
Interval_3510	chr12	1994178	1994406	+	229	5.78021293458016	-0.349503711728095	2.21184332694521	-0.158014678286819	0.874445232425836	NA	8	2	11	5.88242434602644	1.76219311575781	13.3931826641677
Interval_3511	chr12	2003970	2004669	+	700	48.4762537249916	-0.182053972379096	0.71965329950121	-0.25297455386542	0.800287876836593	0.9999770515149	58	36	54	42.6475765086917	31.7194760836405	65.7483512604597
Interval_3512	chr12	2034879	2035112	+	234	8.62044552092241	-1.28632166248412	1.75544025966342	-0.732762995153565	0.463702994735714	NA	4	8	6	2.94121217301322	7.04877246303122	7.3053723622733
Interval_3513	chr12	2458400	2458570	+	171	3.69651254537953	2.19355845591748	2.9201800527252	0.751172330579544	0.452548949986889	NA	13	2	2	9.55893956229296	1.76219311575781	2.43512412075777
Interval_3514	chr12	2681848	2682057	+	210	4.77983648770618	-1.2511402975275	2.49345634320168	-0.501769481923633	0.615829682645862	NA	4	13	2	2.94121217301322	11.4542552524257	2.43512412075777
Interval_3515	chr12	2795720	2795896	+	177	6.67983295778542	0.298237774900433	1.89019208921553	0.157781728429627	0.874628796897326	NA	14	8	8	10.2942426055463	7.04877246303122	9.74049648303106
Interval_3516	chr12	2812500	2813021	+	522	76.2233533482183	-0.215426266700129	0.544625681837891	-0.395549225613365	0.692437600373054	0.9999770515149	93	97	60	68.3831830225574	85.4663661142536	73.053723622733
Interval_3517	chr12	2877208	2877568	+	361	13.6494913429266	-0.857990312425498	1.36227305483696	-0.629822567053697	0.528810679055215	NA	12	13	17	8.82363651903966	11.4542552524257	20.698555026441
Interval_3518	chr12	2890451	2891007	+	557	63.6491250499021	0.0371601062184224	0.587717045061754	0.0632278858179413	0.949585039528132	0.9999770515149	84	61	55	61.7654556332776	53.7468900306131	66.9659133208386
Interval_3519	chr12	3588599	3588861	+	263	6.17423019776613	0.391679354308311	1.99178367742556	0.196647536952692	0.84410336775391	NA	12	7	6	8.82363651903966	6.16767590515232	7.3053723622733
Interval_3520	chr12	3728448	3728925	+	478	16.8093569411719	-0.462567966623905	1.19856162040717	-0.385935907464452	0.699544136573634	0.9999770515149	18	22	14	13.2354547785595	19.3841242733359	17.0458688453044
Interval_3521	chr12	3752526	3752823	+	298	16.2506242484426	-0.992905162004435	1.25970739114861	-0.788203013637235	0.430577966646133	0.9999770515149	14	15	23	10.2942426055463	13.2164483681835	28.0039273887143
Interval_3522	chr12	3752867	3753241	+	375	24.0127813543541	0.100103503239153	0.983403347544179	0.101792925038478	0.918921041481487	0.9999770515149	34	28	18	25.0003034706124	24.6707036206093	21.9161170868199
Interval_3523	chr12	3872943	3873712	+	770	53.2875532147168	0.0633136148144922	0.634474203290377	0.0997891080301586	0.920511755419519	0.9999770515149	72	57	42	52.941819114238	50.2225037990975	51.1376065359131
Interval_3524	chr12	4107339	4107570	+	232	14.7434605760252	0.413584277175732	1.29637982663965	0.319030170538665	0.749703634473321	0.9999770515149	20	10	11	14.7060608650661	8.81096557878903	13.3931826641677
Interval_3525	chr12	4269405	4269769	+	365	14.9932621954803	0.940530457166451	1.26774334982969	0.741893426057253	0.458151909164244	0.9999770515149	30	11	11	22.0590912975991	9.69206213666793	13.3931826641677
Interval_3526	chr12	4272083	4272614	+	532	39.6931396492065	0.0487963236894291	0.80234715570878	0.0608169709859858	0.951504974447075	0.9999770515149	47	24	38	34.5592430329053	21.1463173890937	46.2673582943976
Interval_3527	chr12	4320651	4321503	+	853	64.9463073634321	0.141336768204628	0.576754635960063	0.245055278956466	0.806413629493916	0.9999770515149	91	66	52	66.9125769360507	58.1523728200076	63.3132271397019
Interval_3528	chr12	4538406	4539073	+	668	40.0204118040451	0.0112124567618877	0.743800105396839	0.0150745565650404	0.987972699576009	0.9999770515149	60	43	41	44.1181825951983	37.8871519887928	49.9200444755342
Interval_3529	chr12	4604737	4605071	+	335	16.8973355066468	0.496979676530853	1.17601044452634	0.422598012495561	0.672588576946897	0.9999770515149	33	21	13	24.2650004273591	18.503027715457	15.8283067849255
Interval_3530	chr12	4648837	4649378	+	542	17.8625677601878	0.109868194478627	1.15311307845678	0.0952796360836213	0.924092717109692	0.9999770515149	25	18	15	18.3825760813326	15.8597380418203	18.2634309056832
Interval_3531	chr12	5410912	5411324	+	413	6.60542143747393	0.883435676876588	1.8979856735165	0.465459612895706	0.641602352578466	NA	18	8	6	13.2354547785595	7.04877246303122	7.3053723622733
Interval_3532	chr12	5612924	5613218	+	295	5.62536104541188	1.25153184700275	2.12214987099154	0.589747154105566	0.555360176712266	NA	15	5	4	11.0295456487996	4.40548278939451	4.87024824151553
Interval_3533	chr12	6167683	6168052	+	370	11.7755888480411	-0.685853704007439	1.49017309702797	-0.460251030820058	0.64533604585741	NA	14	29	6	10.2942426055463	25.5518001784882	7.3053723622733
Interval_3534	chr12	6230771	6231039	+	269	16.6446354595691	0.257812612556492	1.19348012003737	0.216017517366288	0.828974093032582	0.9999770515149	26	17	14	19.1178791245859	14.9786414839414	17.0458688453044
Interval_3535	chr12	6423662	6423944	+	283	12.2026931420965	0.450659518522527	1.38061640012801	0.326419067947289	0.744107312771897	NA	25	14	12	18.3825760813326	12.3353518103046	14.6107447245466
Interval_3536	chr12	6470376	6471195	+	820	71.8855338995636	0.028037143223785	0.555160253690903	0.0505027927294581	0.959721723970228	0.9999770515149	92	72	57	67.6478799793041	63.438952167281	69.4010374415963
Interval_3537	chr12	6493137	6494308	+	1172	65.8169047749158	0.608512264923778	0.573929907574433	1.06025536723726	0.289028438468338	0.9999770515149	106	58	42	77.9421225848503	51.1036003569764	51.1376065359131
Interval_3538	chr12	6534360	6534662	+	303	24.7042519813051	-0.0809260537945866	0.982213150727257	-0.0823915396924454	0.934335363524662	0.9999770515149	34	23	27	25.0003034706124	20.2652208312148	32.8741756302298
Interval_3539	chr12	6555946	6556152	+	207	14.0451066861377	-0.154728568842489	1.298402510143	-0.119168414751022	0.905141929675428	NA	21	21	13	15.4413639083194	18.503027715457	15.8283067849255
Interval_3540	chr12	6567960	6568361	+	402	14.779284778629	0.1603452757131	1.27979694022758	0.125289622652627	0.900294267371546	0.9999770515149	20	16	10	14.7060608650661	14.0975449260624	12.1756206037888
Interval_3541	chr12	6662913	6663390	+	478	39.6343745452061	0.174417859354099	0.743629635816242	0.234549365643087	0.814558513553101	0.9999770515149	61	42	35	44.8534856384516	37.0060554309139	42.6146721132609
Interval_3542	chr12	6689076	6689730	+	655	69.6308107686539	0.0695894011527422	0.563702248202831	0.123450636172916	0.901750261821169	0.9999770515149	89	75	48	65.4419708495441	66.0822418409177	58.4429788981864
Interval_3543	chr12	6723844	6724647	+	804	46.7481296846124	0.0178849912684581	0.733801880691794	0.0243730518264643	0.980555043465732	0.9999770515149	61	68	23	44.8534856384516	59.9145659357654	28.0039273887143
Interval_3544	chr12	6752984	6753841	+	858	62.4134180310863	0.193535483771862	0.623477097271155	0.310413140464873	0.756246802696796	0.9999770515149	88	82	33	64.7066678062908	72.24991774607	40.1795479925031
Interval_3545	chr12	6851331	6852697	+	1367	211.140134031786	0.221008270118276	0.502578787552401	0.439748504298409	0.660119268130513	0.9999770515149	303	221	154	222.796822105751	194.722339291238	187.504557298348
Interval_3546	chr12	6872942	6873910	+	969	50.2822097939068	0.306769736888453	0.652059892587188	0.470462514833227	0.638024609467133	0.9999770515149	81	58	37	59.5595465035177	51.1036003569764	45.0497962340187
Interval_3547	chr12	6891059	6891481	+	423	43.5930711633102	0.458617340889464	0.711564296492096	0.644519888294534	0.519238365156474	0.9999770515149	72	38	36	52.941819114238	33.4816691993983	43.8322341736398
Interval_3548	chr12	6904721	6905030	+	310	23.8618901063794	0.20555357614911	1.01515420939008	0.202485074925325	0.839537525238848	0.9999770515149	37	18	26	27.2062126003723	15.8597380418203	31.656613569851
Interval_3549	chr12	6914967	6915218	+	252	5.10048633936538	0.413779906701368	2.34553385840837	0.176411824207112	0.859970415969926	NA	13	8	6	9.55893956229296	7.04877246303122	7.3053723622733
Interval_3550	chr12	6937916	6938218	+	303	30.4169811806687	0.162417401107932	0.876229268995025	0.185359479368013	0.852947088418497	0.9999770515149	41	36	18	30.1474247733855	31.7194760836405	21.9161170868199
Interval_3551	chr12	6943543	6944793	+	1251	70.2480102995486	-0.245198196316448	0.557905235037008	-0.439497930683843	0.660300781099648	0.9999770515149	88	91	60	64.7066678062908	80.1797867669802	73.053723622733
Interval_3552	chr12	6961373	6961644	+	272	23.9013652698124	0.547360877536398	0.989437616341334	0.553204030750708	0.580123707208976	0.9999770515149	38	20	17	27.9415156436256	17.6219311575781	20.698555026441
Interval_3553	chr12	6970495	6971013	+	519	35.5656308177699	0.304983794750518	0.790964656982685	0.385584604897452	0.699804336692197	0.9999770515149	54	37	26	39.7063643356785	32.6005726415194	31.656613569851
Interval_3554	chr12	7018315	7019006	+	692	72.1852582927265	-0.150641030915629	0.558676821707316	-0.269638948784862	0.787438032979724	0.9999770515149	83	83	51	61.0301525900243	73.1310143039489	62.095665079323
Interval_3555	chr12	7640085	7640569	+	485	20.355024708897	0.226587066186603	1.0707132358719	0.211622550833686	0.832401514748044	0.9999770515149	34	21	20	25.0003034706124	18.503027715457	24.3512412075777
Interval_3556	chr12	7960591	7961110	+	520	29.1746538798068	0.282412427908122	0.887174636279088	0.318327887610259	0.750236232422002	0.9999770515149	42	26	23	30.8827278166388	22.9085105048515	28.0039273887143
Interval_3557	chr12	7970724	7970942	+	219	10.0427994674947	0.641186255643307	1.55575907216604	0.412137243558287	0.680238831955624	NA	13	7	5	9.55893956229296	6.16767590515232	6.08781030189442
Interval_3558	chr12	7990134	7990385	+	252	13.8608721009652	-0.273085138398399	1.34880296884054	-0.202464811174866	0.839553365330844	NA	18	25	8	13.2354547785595	22.0274139469726	9.74049648303106
Interval_3559	chr12	7995352	7995689	+	338	15.6974907379232	0.183457229898673	1.23211892322762	0.148895716509324	0.881635921268178	0.9999770515149	24	16	14	17.6472730380793	14.0975449260624	17.0458688453044
Interval_3560	chr12	8026373	8027228	+	856	69.263426198326	-0.179719096360315	0.560952725171358	-0.32038189368884	0.748678849517283	0.9999770515149	89	80	64	65.4419708495441	70.4877246303122	77.9239718642485
Interval_3561	chr12	8032425	8032695	+	271	11.5941132740747	1.21957553927191	1.4659918387228	0.831911547566612	0.405458873326552	NA	19	8	4	13.9707578218128	7.04877246303122	4.87024824151553
Interval_3562	chr12	8081971	8082488	+	518	40.7315710875833	0.0629009085132606	0.736281147884643	0.0854305569196994	0.931919101046303	0.9999770515149	59	42	38	43.382879551945	37.0060554309139	46.2673582943976
Interval_3563	chr12	8180120	8180481	+	362	23.5086584587889	0.201756887584471	1.02032209524441	0.197738428408867	0.843249721782753	0.9999770515149	28	16	18	20.5884852110925	14.0975449260624	21.9161170868199
Interval_3564	chr12	8227223	8227654	+	432	10.532540157745	-3.56063574214153	1.76002916622655	-2.02305496435348	0.0430674810079435	NA	2	16	17	1.47060608650661	14.0975449260624	20.698555026441
Interval_3565	chr12	8243086	8243858	+	773	120.683906540629	-0.0062000224349746	0.505600969918489	-0.0122626790766919	0.990216042898891	0.9999770515149	151	134	86	111.030759531249	118.066938755773	104.710337192584
Interval_3566	chr12	8390470	8390668	+	199	7.29616361509251	-0.350562036098917	1.88138765607887	-0.186331633975716	0.852184701512784	NA	7	4	8	5.14712130277313	3.52438623151561	9.74049648303106
Interval_3567	chr12	8493196	8493366	+	171	6.22421050826174	0.35956868776368	1.99438092318552	0.180290878028135	0.85692421661191	NA	12	10	4	8.82363651903966	8.81096557878903	4.87024824151553
Interval_3568	chr12	8698091	8698334	+	244	9.18579630268727	-0.412416640344189	1.61211561048446	-0.255823241002084	0.798087327195656	NA	11	16	6	8.08833347578635	14.0975449260624	7.3053723622733
Interval_3569	chr12	8914672	8914927	+	256	7.36588606645761	1.11720695388115	1.80768605319805	0.618031517090399	0.536554563272992	NA	15	6	4	11.0295456487996	5.28657934727342	4.87024824151553
Interval_3570	chr12	8949613	8950168	+	556	43.5605539938775	-0.349658569112115	0.714180867564115	-0.489593861992845	0.624421320727627	0.9999770515149	48	47	40	35.2945460761586	41.4115382203084	48.7024824151553
Interval_3571	chr12	9064269	9064589	+	321	7.96628713901247	0.553926895593363	1.71129296449637	0.323689109395938	0.746173416787462	NA	17	7	9	12.5001517353062	6.16767590515232	10.9580585434099
Interval_3572	chr12	9283592	9284309	+	718	32.9473171609473	0.730589812890774	0.83828206369264	0.87153220202818	0.38346363103239	0.9999770515149	50	28	16	36.7651521626652	24.6707036206093	19.4809929660621
Interval_3573	chr12	9304583	9304793	+	211	6.50748865150985	-1.78657893040973	2.02859271222782	-0.880698683200773	0.378480929704317	NA	4	16	5	2.94121217301322	14.0975449260624	6.08781030189442
Interval_3574	chr12	9448168	9448614	+	447	20.5606881794007	0.086967532916915	1.06843080101621	0.0813974408395925	0.935125884273425	0.9999770515149	30	21	19	22.0590912975991	18.503027715457	23.1336791471988
Interval_3575	chr12	9450130	9450338	+	209	6.83075241511165	0.0852583744006415	1.92417284131889	0.0443091039275882	0.964658014918441	NA	11	13	3	8.08833347578635	11.4542552524257	3.65268618113665
Interval_3576	chr12	9647801	9648560	+	760	52.1394773982589	0.304562220359222	0.646933644350897	0.470778143969936	0.637799173805662	0.9999770515149	72	45	38	52.941819114238	39.6493451045506	46.2673582943976
Interval_3577	chr12	9741714	9742012	+	299	14.9097801376532	-0.286702124890247	1.27569169486137	-0.224742487581534	0.822179609680697	0.9999770515149	17	18	12	12.5001517353062	15.8597380418203	14.6107447245466
Interval_3578	chr12	9758670	9758868	+	199	15.2394873560163	-0.0534991829610896	1.27586044973581	-0.0419318452673781	0.966553029863426	0.9999770515149	18	12	14	13.2354547785595	10.5731586945468	17.0458688453044
Interval_3579	chr12	9760911	9761177	+	267	12.4682649283314	-0.304702453498077	1.40019866909194	-0.217613728840126	0.827730086766152	NA	13	13	10	9.55893956229296	11.4542552524257	12.1756206037888
Interval_3580	chr12	9764786	9765083	+	298	34.1198745998009	0.110437868559843	0.815938930197878	0.135350654898965	0.892334636702549	0.9999770515149	43	32	25	31.6180308598921	28.1950898521249	30.4390515094721
Interval_3581	chr12	9813994	9814548	+	555	26.2792615559861	0.054221005937257	0.951972008334378	0.056956512862311	0.954579836580767	0.9999770515149	35	22	25	25.7356065138657	19.3841242733359	30.4390515094721
Interval_3582	chr12	9869411	9869866	+	456	10.087496475725	0.527059691221618	1.58484267859907	0.332562782627431	0.739464340827576	NA	15	13	3	11.0295456487996	11.4542552524257	3.65268618113665
Interval_3583	chr12	10153360	10153792	+	433	13.1097816162227	0.113766588402051	1.34724050298428	0.0844441568896173	0.932703300514848	NA	22	20	10	16.1766669515727	17.6219311575781	12.1756206037888
Interval_3584	chr12	10212416	10213635	+	1220	46.8151049056141	0.140491126212109	0.683703300422392	0.205485517073434	0.837192812375958	0.9999770515149	63	51	32	46.3240917249582	44.9359244518241	38.9619859321243
Interval_3585	chr12	10365023	10365219	+	197	10.1157210187869	-0.546239176361202	1.54301412490242	-0.354007891143411	0.723332969425791	NA	11	17	7	8.08833347578635	14.9786414839414	8.52293442265218
Interval_3586	chr12	10395489	10395813	+	325	15.4550416359237	0.346328323043432	1.24672021460564	0.277791535732002	0.781172389068025	0.9999770515149	23	15	11	16.911969994826	13.2164483681835	13.3931826641677
Interval_3587	chr12	10497561	10497900	+	340	7.5723536522247	0.00509366327797165	1.86810495873261	0.00272664726580855	0.997824452939579	NA	9	12	2	6.61772738927974	10.5731586945468	2.43512412075777
Interval_3588	chr12	10613359	10613896	+	538	27.4936437907011	-0.120830303382995	0.932882463575714	-0.129523608922667	0.896943345077557	0.9999770515149	40	26	34	29.4121217301322	22.9085105048515	41.397110052882
Interval_3589	chr12	10982350	10982816	+	467	19.6832910522249	-1.13044557361083	1.12812945070347	-1.00205306483747	0.316317964614589	0.9999770515149	13	24	17	9.55893956229296	21.1463173890937	20.698555026441
Interval_3590	chr12	11171128	11171715	+	588	41.2721303460957	-0.0728432968135088	0.731214431545139	-0.0996196104329925	0.9206463243978	0.9999770515149	52	47	32	38.2357582491719	41.4115382203084	38.9619859321243
Interval_3591	chr12	11545900	11546387	+	488	14.2042481354303	0.225572936665505	1.3104499035769	0.172133964106371	0.863332211769277	0.9999770515149	19	12	11	13.9707578218128	10.5731586945468	13.3931826641677
Interval_3592	chr12	11650945	11651129	+	185	5.36205202192523	1.05357642063108	2.23253165088176	0.471920037601686	0.63698386506353	NA	11	6	2	8.08833347578635	5.28657934727342	2.43512412075777
Interval_3593	chr12	11746136	11746378	+	243	7.31906048991291	-0.241968041604752	1.79537961503479	-0.134772635034103	0.892791642486002	NA	11	12	7	8.08833347578635	10.5731586945468	8.52293442265218
Interval_3594	chr12	11981120	11981621	+	502	23.8473223266925	0.342989865290015	1.01641458514362	0.337450751202622	0.735777131878415	0.9999770515149	35	16	22	25.7356065138657	14.0975449260624	26.7863653283354
Interval_3595	chr12	12033281	12033516	+	236	5.7961698986071	1.1520564243483	2.0853554427232	0.552450867965157	0.580639487521379	NA	14	5	4	10.2942426055463	4.40548278939451	4.87024824151553
Interval_3596	chr12	12266905	12267315	+	411	10.9046967649203	0.227812683532735	1.48949100722289	0.152946665960397	0.878440334694235	NA	20	20	6	14.7060608650661	17.6219311575781	7.3053723622733
Interval_3597	chr12	12356868	12357432	+	565	58.4107466458425	0.291391215842224	0.605257449225229	0.481433506048086	0.630208427928118	0.9999770515149	92	58	49	67.6478799793041	51.1036003569764	59.6605409585653
Interval_3598	chr12	12379862	12380362	+	501	23.2185100915904	0.255064818157835	1.06304215471004	0.239938573487153	0.810377876829373	0.9999770515149	30	12	22	22.0590912975991	10.5731586945468	26.7863653283354
Interval_3599	chr12	12611618	12612268	+	651	40.7521857990223	-0.457752222465508	0.741985486668364	-0.616928808838149	0.537281683778183	0.9999770515149	41	47	34	30.1474247733855	41.4115382203084	41.397110052882
Interval_3600	chr12	12696587	12696941	+	355	13.9119519311099	-0.658988194407814	1.33294268232523	-0.494385995096392	0.621033602810749	NA	13	15	14	9.55893956229296	13.2164483681835	17.0458688453044
Interval_3601	chr12	12714718	12714910	+	193	15.6304205124174	-0.159104808938595	1.26519546553469	-0.125755121064519	0.899925767858328	0.9999770515149	16	12	13	11.7648486920529	10.5731586945468	15.8283067849255
Interval_3602	chr12	12717088	12717452	+	365	21.7200387676197	0.724612325542948	1.04911969769689	0.690686036239403	0.489762866453546	0.9999770515149	36	21	11	26.470909557119	18.503027715457	13.3931826641677
Interval_3603	chr12	12725000	12726008	+	1009	59.822183824949	0.0518944051871313	0.601287361089491	0.0863054980784932	0.931223567952054	0.9999770515149	78	66	43	57.3536373737578	58.1523728200076	52.355168596292
Interval_3604	chr12	12736933	12737275	+	343	11.1710907252687	0.0972713234244725	1.45883685066319	0.0666773144510661	0.946838594557878	NA	15	11	9	11.0295456487996	9.69206213666793	10.9580585434099
Interval_3605	chr12	12786765	12787075	+	311	15.0101160646845	-0.32041523439505	1.25515460073735	-0.255279496411692	0.79850723493481	0.9999770515149	21	23	15	15.4413639083194	20.2652208312148	18.2634309056832
Interval_3606	chr12	12808136	12808427	+	292	11.64068165536	-2.19327807691513	1.55461625637042	-1.41081637859352	0.158298763791816	NA	4	14	12	2.94121217301322	12.3353518103046	14.6107447245466
Interval_3607	chr12	12813163	12813605	+	443	33.2894000693513	0.050957594849303	0.819551791478732	0.0621773942527285	0.950421564424031	0.9999770515149	48	36	30	35.2945460761586	31.7194760836405	36.5268618113665
Interval_3608	chr12	13000081	13001182	+	1102	53.3969323459254	-0.0316794473943367	0.63629535187615	-0.0497873311520007	0.960291862439428	0.9999770515149	67	55	43	49.2653038979714	48.4603106833397	52.355168596292
Interval_3609	chr12	13101189	13101635	+	447	41.1315010880875	0.409121593249189	0.732447726369691	0.558567633593406	0.576456834370233	0.9999770515149	61	38	28	44.8534856384516	33.4816691993983	34.0917376906087
Interval_3610	chr12	13258518	13258828	+	311	6.26133001424219	1.07662370618215	1.9681783859711	0.547015308092076	0.584368215243074	NA	18	6	6	13.2354547785595	5.28657934727342	7.3053723622733
Interval_3611	chr12	13821162	13821345	+	184	2.53501411458295	2.29776804529777	4.00151855469026	0.574224013682134	0.565816221282874	NA	10	2	1	7.35303043253305	1.76219311575781	1.21756206037888
Interval_3612	chr12	14257720	14257910	+	191	13.58511082712	0.440568266674549	1.3450298321861	0.32755278443043	0.743249826525499	NA	21	16	7	15.4413639083194	14.0975449260624	8.52293442265218
Interval_3613	chr12	14365374	14366075	+	702	64.3005222648699	-0.0266168159796335	0.582635898233951	-0.0456834466607923	0.963562557684848	0.9999770515149	79	64	51	58.0889404170111	56.3901797042498	62.095665079323
Interval_3614	chr12	14384989	14385396	+	408	20.6446474703888	0.0453117336637748	1.06264129486663	0.0426406670648553	0.965987977325562	0.9999770515149	30	25	17	22.0590912975991	22.0274139469726	20.698555026441
Interval_3615	chr12	14394996	14395210	+	215	5.39771875471826	-2.12842349465451	2.37299970682082	-0.896933736880239	0.36975427653365	NA	2	5	7	1.47060608650661	4.40548278939451	8.52293442265218
Interval_3616	chr12	14416752	14416933	+	182	10.8441083080926	-0.766082406765023	1.52468568017146	-0.502452680396968	0.615349130247662	NA	8	9	10	5.88242434602644	7.92986902091013	12.1756206037888
Interval_3617	chr12	14652621	14652792	+	172	3.285718202461	2.67381937484547	3.23817002427557	0.825719265758333	0.408963360878528	NA	13	2	1	9.55893956229296	1.76219311575781	1.21756206037888
Interval_3618	chr12	14769945	14771214	+	1270	68.5427535103125	0.094512147419526	0.560215395875076	0.168706801197234	0.866027268885336	0.9999770515149	102	78	59	75.0009104118371	68.7255315145544	71.8361615623541
Interval_3619	chr12	14773996	14774557	+	562	49.3305775510935	0.00100921868794132	0.665186347758833	0.00151719693487638	0.998789452454389	0.9999770515149	60	49	37	44.1181825951983	43.1737313360662	45.0497962340187
Interval_3620	chr12	14803055	14803959	+	905	93.4551083073055	-0.0141631107356307	0.520265302799799	-0.0272228623731242	0.97828198092501	0.9999770515149	129	95	89	94.8540925796763	83.7041729984958	108.363023373721
Interval_3621	chr12	14961113	14961984	+	872	49.6866662677228	-0.405188432510946	0.675332623523005	-0.599983502051479	0.548517230599254	0.9999770515149	60	53	58	44.1181825951983	46.6981175675819	70.6185995019752
Interval_3622	chr12	15306362	15306625	+	264	5.75620643554551	-0.286380694948774	2.11490691792867	-0.13541054337713	0.892287288501354	NA	7	6	6	5.14712130277313	5.28657934727342	7.3053723622733
