Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UBR.18_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	UBR.18_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_1276	chr1	156054511	156054958	+	448	26.1431309154254	0.37703148575466	1.11176007146912	0.339130263291825	0.734511601079864	1	41	15	30.1474247733855	23.2141696444547
Interval_1277	chr1	156106236	156106582	+	347	29.0732485906396	-0.0426020132001385	1.03623839176205	-0.041112174127902	0.967206469259403	1	47	23	34.5592430329053	35.5950601214972
Interval_1278	chr1	156177162	156177359	+	198	4.89272638464255	-1.07361110125356	2.87281215685338	-0.373714340734864	0.708616854814023	1	4	4	2.94121217301322	6.19044523852126
Interval_1279	chr1	156193787	156194195	+	409	44.5636080977238	0.259793009189588	0.828701426000154	0.313494101782251	0.75390530111829	1	63	25	46.3240917249582	38.6902827407579
Interval_1280	chr1	156212868	156213333	+	466	42.3920279281738	0.141382574773036	0.846932846522939	0.166934811128743	0.867421342133398	1	65	28	47.7946978114648	43.3331166696488
Interval_1281	chr1	156282554	156283131	+	578	29.7569563080626	-0.357420893581485	1.01969070868204	-0.350518927492686	0.725949287965743	1	46	28	33.823939989652	43.3331166696488
Interval_1282	chr1	156338061	156338796	+	736	75.560571245474	0.366941338779357	0.64277094339018	0.570874185513102	0.568084930740694	1	114	42	83.8245469308768	64.9996750044732
Interval_1283	chr1	156456603	156457529	+	927	70.5073605197572	-0.122540499114764	0.65746012123753	-0.18638468730865	0.852143099786876	1	87	45	63.9713647630375	69.6425089333642
Interval_1284	chr1	156500816	156501567	+	752	63.0437918702124	0.281849498193915	0.696963298396682	0.40439647086481	0.685921194955489	1	87	34	63.9713647630375	52.6187845274307
Interval_1285	chr1	156505241	156505498	+	258	23.4953528905444	-0.112102187860728	1.15900923974306	-0.0967224281021087	0.922946828286793	1	37	19	27.2062126003723	29.404614882976
Interval_1286	chr1	156601267	156601500	+	234	7.20547230115742	-2.39553334635016	2.20259190326685	-1.08759745407088	0.276772855177914	1	4	10	2.94121217301322	15.4761130963031
Interval_1287	chr1	156689409	156689666	+	258	12.3092273083852	-0.832614924910554	1.6369219333874	-0.508646691041377	0.610999895041214	1	13	11	9.55893956229296	17.0237244059335
Interval_1288	chr1	156728706	156729203	+	498	35.3679623442166	-0.458919034429924	0.925132962123844	-0.496057381175107	0.619853927112469	1	49	32	36.0298491194119	49.5235619081701
Interval_1289	chr1	156741089	156741470	+	382	41.9813032045826	-0.546382533441887	0.852612465287129	-0.64083338642942	0.521630938954049	1	49	34	36.0298491194119	52.6187845274307
Interval_1290	chr1	156767064	156767833	+	770	66.3387731714878	-0.00184001548060842	0.669747252710393	-0.00274732814977902	0.99780795204336	1	103	49	75.7362134550904	75.8329541718854
Interval_1291	chr1	156816769	156816972	+	204	26.5769590544447	-0.410662811968036	1.09524226157292	-0.374951575899077	0.707696480478714	1	38	24	27.9415156436256	37.1426714311276
Interval_1292	chr1	156984062	156984311	+	250	4.49766602051061	3.69085146390577	3.60796285983962	1.02297379637379	0.306320235389802	1	5	0	3.67651521626652	0
Interval_1293	chr1	157138362	157138672	+	311	17.5972612667616	0.00437317571942627	1.39213020200961	0.0031413553941387	0.99749356515332	1	19	9	13.9707578218128	13.9285017866728
Interval_1294	chr1	157207913	157208135	+	223	3.50632168698948	-0.488658704180373	3.61304999976302	-0.135248254027047	0.892415596354226	1	3	2	2.20590912975991	3.09522261926063
Interval_1295	chr1	157437469	157437659	+	191	6.40295195516074	3.09625755254551	2.64339458965225	1.17131871445376	0.241470691767952	1	18	1	13.2354547785595	1.54761130963031
Interval_1296	chr1	159076778	159077367	+	590	39.9593572048809	-0.237128445607043	0.913209787659642	-0.259664809566651	0.795122339609735	1	50	28	36.7651521626652	43.3331166696488
Interval_1297	chr1	159780618	159781200	+	583	62.4193066845303	0.039263379634617	0.699849379903536	0.0561026140225041	0.9552600615316	1	93	43	68.3831830225574	66.5472863141035
Interval_1298	chr1	159910486	159910689	+	204	19.8372512581985	0.4117965826033	1.31859577297447	0.312299334673563	0.754813045637777	1	28	10	20.5884852110925	15.4761130963031
Interval_1299	chr1	159923615	159923934	+	320	20.51256124742	0.411796602947563	1.29714358479284	0.317464163393545	0.750891427619136	1	28	10	20.5884852110925	15.4761130963031
Interval_1300	chr1	160098523	160098695	+	173	12.0851997905275	1.18940135500966	1.68742362780732	0.704862332972781	0.480895913007541	1	24	5	17.6472730380793	7.73805654815157
Interval_1301	chr1	160262260	160263043	+	784	45.9881743944646	-0.360911825427764	0.807510973711365	-0.446943555168041	0.654915814974204	1	59	36	43.382879551945	55.7140071466913
Interval_1302	chr1	160284912	160285221	+	310	20.1108081145807	-0.62111349504125	1.29382035553413	-0.480061619362014	0.631183578305273	1	26	19	19.1178791245859	29.404614882976
Interval_1303	chr1	160343192	160343644	+	453	28.0321378865288	-0.774067345669728	1.05836793498663	-0.731378304350751	0.464548113391713	1	32	26	23.5296973841058	40.2378940503882
Interval_1304	chr1	160540195	160540417	+	223	8.07788173257223	0.385801153253909	2.05113755325786	0.188091311887461	0.850805071657102	1	11	4	8.08833347578635	6.19044523852126
Interval_1305	chr1	160756261	160756678	+	418	10.1113536613523	-0.751700980944927	1.91629832313828	-0.392267201754831	0.694860794821977	1	5	4	3.67651521626652	6.19044523852126
Interval_1306	chr1	160795906	160796434	+	529	39.7138030671354	0.134478256813398	0.871304501279943	0.154341285527448	0.877340646149155	1	67	29	49.2653038979714	44.8807279792791
Interval_1307	chr1	160837591	160837876	+	286	19.9150232445714	0.558637978910936	1.29498128613076	0.431386912609429	0.666187064330748	1	31	10	22.7943943408525	15.4761130963031
Interval_1308	chr1	160862726	160862952	+	227	10.7469735393962	-0.936118194556281	1.74822655363716	-0.535467324076904	0.592326746879615	1	11	10	8.08833347578635	15.4761130963031
Interval_1309	chr1	161013827	161014008	+	182	8.22530247689754	-0.711050626698658	2.02205346601429	-0.351647787088549	0.725102422340796	1	9	7	6.61772738927974	10.8332791674122
Interval_1310	chr1	161021200	161021427	+	228	12.1053888508624	0.0418482698058207	1.68530425539807	0.0248312847201208	0.980189537148966	1	13	6	9.55893956229296	9.28566785778189
Interval_1311	chr1	161045530	161046275	+	746	35.8423807220197	-0.0147361744358563	0.929986114121463	-0.0158455854470228	0.987357581065675	1	50	24	36.7651521626652	37.1426714311276
Interval_1312	chr1	161068304	161068609	+	306	22.5244922376033	-0.517234269722439	1.19795035002548	-0.431766032466568	0.665911469462825	1	25	17	18.3825760813326	26.3093922637154
Interval_1313	chr1	161069880	161070188	+	309	24.1010050035073	-0.126096764386676	1.16756529776999	-0.107999753527718	0.913995887723435	1	27	14	19.8531821678392	21.6665583348244
Interval_1314	chr1	161083446	161083672	+	227	9.42523597757358	-0.0736332666310105	1.989594434961	-0.0370091840513485	0.97047768294439	1	6	3	4.41181825951983	4.64283392889094
Interval_1315	chr1	161098101	161098667	+	567	13.4420755450156	1.09629329955705	1.59674845663872	0.686578587252768	0.492348325824773	1	27	6	19.8531821678392	9.28566785778189
Interval_1316	chr1	161117770	161118288	+	519	21.4387591535419	0.373828751615596	1.25612556743248	0.297604603638235	0.766004960514512	1	30	11	22.0590912975991	17.0237244059335
Interval_1317	chr1	161132522	161133091	+	570	43.3829263339446	-0.40483539488031	0.822714611619569	-0.492072693449998	0.622667955265618	1	62	39	45.5887886817049	60.3568410755823
Interval_1318	chr1	161153760	161154159	+	400	23.3224032546698	0.626809180899981	1.19257704578442	0.52559218971693	0.599171584479127	1	39	12	28.6768186868789	18.5713357155638
Interval_1319	chr1	161159269	161159699	+	431	21.5322641108626	-0.073628553818435	1.24842144403425	-0.0589773222578633	0.952970170880205	1	28	14	20.5884852110925	21.6665583348244
Interval_1320	chr1	161165946	161166525	+	580	69.3897237224533	0.174296431358528	0.666295298989828	0.261590366347743	0.79363727200483	1	95	40	69.853789109064	61.9044523852126
Interval_1321	chr1	161177468	161177771	+	304	16.4289500812868	-0.681306751098696	1.4024986634233	-0.485780677634105	0.627122675402955	1	21	16	15.4413639083194	24.761780954085
Interval_1322	chr1	161185272	161185720	+	449	36.3357763153587	-0.323608188385021	0.941210489088717	-0.34382127285719	0.730980701045409	1	37	22	27.2062126003723	34.0474488118669
Interval_1323	chr1	161201989	161202418	+	430	29.9719405060411	0.231224370885504	1.03090213916661	0.224293230269584	0.822529143494585	1	42	17	30.8827278166388	26.3093922637154
Interval_1324	chr1	161225700	161225911	+	212	34.5946995376626	0.234492093938288	0.950317607542905	0.246751288282009	0.805100711208701	1	52	21	38.2357582491719	32.4998375022366
Interval_1325	chr1	161306133	161306547	+	415	25.9875716891036	-0.7979934716677	1.12389818790228	-0.710022918674807	0.47768992395393	1	23	19	16.911969994826	29.404614882976
Interval_1326	chr1	161314127	161314624	+	498	18.1554975034588	-1.07362424134482	1.36138674400091	-0.788625455680286	0.430330948351059	1	19	19	13.9707578218128	29.404614882976
Interval_1327	chr1	161389880	161390462	+	583	29.1581694721576	0.0307075025416876	1.06663998002019	0.0287890038971783	0.977032870865287	1	43	20	31.6180308598921	30.9522261926063
Interval_1328	chr1	161399143	161399852	+	710	26.5726735468262	0.182710448944836	1.10049855278197	0.166025160581047	0.868137149674315	1	43	18	31.6180308598921	27.8570035733457
Interval_1329	chr1	161444712	161445148	+	437	19.2873450569578	0.733723383178122	1.36470091741245	0.537644090229896	0.590822785039839	1	28	8	20.5884852110925	12.3808904770425
Interval_1330	chr1	161454020	161454221	+	202	10.6062908700773	-0.658588537386468	1.81209460793018	-0.363440481807251	0.716275866048133	1	8	6	5.88242434602644	9.28566785778189
Interval_1331	chr1	161459604	161460048	+	445	9.4889556854009	-1.4361850581394	1.93938105874681	-0.74053783894715	0.458973710134405	1	7	9	5.14712130277313	13.9285017866728
Interval_1332	chr1	161523892	161524147	+	256	7.85356564652894	0.626809208106495	2.06356807909768	0.303750195816449	0.761318212886182	1	13	4	9.55893956229296	6.19044523852126
Interval_1333	chr1	161524211	161524443	+	233	8.19216998354665	-0.88097278418159	2.02547724027893	-0.434945782980149	0.663601781642526	1	8	7	5.88242434602644	10.8332791674122
Interval_1334	chr1	161525263	161525460	+	198	2.52253970693228	2.09625534212277	5.23360249501264	0.400537745103949	0.688760488462666	1	9	1	6.61772738927974	1.54761130963031
Interval_1335	chr1	161530855	161531354	+	500	27.1876130716316	-0.514201171054038	1.10379741744416	-0.465847412693419	0.641324724806526	1	28	19	20.5884852110925	29.404614882976
Interval_1336	chr1	161539711	161539973	+	263	7.87758830218824	0.3414056538557	2.15644843090729	0.158318487454884	0.87420584097605	1	8	3	5.88242434602644	4.64283392889094
Interval_1337	chr1	161612267	161612898	+	632	26.0273716302949	-0.607964007215803	1.15082592568624	-0.52828494183712	0.597301581420136	1	29	21	21.3237882543458	32.4998375022366
Interval_1338	chr1	161642950	161643153	+	204	3.47197246625716	-0.658558776026727	3.67884470039125	-0.179012388306766	0.857927974357511	1	4	3	2.94121217301322	4.64283392889094
Interval_1339	chr1	161643807	161644004	+	198	3.74464358125805	-1.07359771810079	3.46214418952298	-0.310096188757728	0.756487810445193	1	3	3	2.20590912975991	4.64283392889094
Interval_1340	chr1	161726448	161727026	+	579	24.8077515773756	0.0418486353836781	1.14813302311252	0.0364492916249627	0.970924111235585	1	39	18	28.6768186868789	27.8570035733457
Interval_1341	chr1	161738974	161739181	+	208	9.04585606200981	-0.75169264136425	1.89657197294375	-0.396342797472386	0.691852158969537	1	10	8	7.35303043253305	12.3808904770425
Interval_1342	chr1	161966060	161966340	+	281	6.65554994329201	-0.921605249768374	2.2149663367583	-0.416080928397848	0.677350785035077	1	10	9	7.35303043253305	13.9285017866728
Interval_1343	chr1	162351752	162351998	+	247	6.80413805619386	-0.073632028996416	2.42138296496627	-0.0304090802907922	0.975740803181102	1	4	2	2.94121217301322	3.09522261926063
Interval_1344	chr1	162497732	162498255	+	524	28.0119459377093	1.11399423059414	1.11492477129309	0.999165378039027	0.317714584579398	1	41	9	30.1474247733855	13.9285017866728
Interval_1345	chr1	162561127	162561855	+	729	68.3221034236381	-0.211134375038081	0.668036716179973	-0.316052052116848	0.751962999552508	1	80	44	58.8242434602644	68.0948976237339
Interval_1346	chr1	162790359	162791209	+	851	26.6368785982817	-0.506586559777993	1.07207103049384	-0.47253077955538	0.636547977315041	1	40	27	29.4121217301322	41.7855053600185
Interval_1347	chr1	163321543	163322213	+	671	36.9424010123477	-0.336663951127297	0.91145117354636	-0.369371350762953	0.711850949281202	1	45	27	33.0886369463987	41.7855053600185
Interval_1348	chr1	164465416	164465609	+	194	2.54336131450277	4.69074650714778	5.2548627424905	0.892648721196596	0.372045319219406	1	10	0	7.35303043253305	0
Interval_1349	chr1	164466814	164467033	+	220	4.85297681009486	-0.0736243863681087	2.80035183225633	-0.0262911201085713	0.979025137591531	1	6	3	4.41181825951983	4.64283392889094
Interval_1350	chr1	164558597	164559182	+	586	23.7929183503053	-0.0736273306486103	1.19466380457669	-0.0616301677229597	0.950857352231068	1	42	21	30.8827278166388	32.4998375022366
Interval_1351	chr1	165339011	165339198	+	188	3.34476293955875	0.511316568215167	4.37272940677692	0.116933045850658	0.906913110975473	1	3	1	2.20590912975991	1.54761130963031
Interval_1352	chr1	165393069	165393249	+	181	18.3546328024801	0.0962970135895931	1.34846559655186	0.0714122880374795	0.943069630139631	1	27	12	19.8531821678392	18.5713357155638
Interval_1353	chr1	165593126	165593327	+	202	5.05032034970742	-0.073630665820125	2.90368827061973	-0.0253576344834048	0.979769703016391	1	4	2	2.94121217301322	3.09522261926063
Interval_1354	chr1	165598053	165598569	+	517	23.5418708537942	0.395855230909278	1.18891947965674	0.33295377667087	0.739169175116511	1	36	13	26.470909557119	20.1189470251941
Interval_1355	chr1	165630765	165631441	+	677	69.8169398974681	-0.516148562180752	0.696937486085077	-0.740595207584723	0.458938914670531	1	78	53	57.3536373737578	82.0233994104067
Interval_1356	chr1	165698116	165698748	+	633	33.1529594819977	-0.521087586843792	0.958959290270565	-0.543388642386237	0.58686224393893	1	44	30	32.3533339031454	46.4283392889094
Interval_1357	chr1	165768699	165769382	+	684	55.7007784169391	-0.16382851692686	0.737713018164483	-0.222076217842115	0.824254551035851	1	62	33	45.5887886817049	51.0711732178004
Interval_1358	chr1	166014199	166014442	+	244	5.43915114759192	2.09628604764021	2.63323861520576	0.796086627142373	0.425981686374076	1	18	2	13.2354547785595	3.09522261926063
Interval_1359	chr1	166489858	166490456	+	599	27.6674367960788	-0.363135041489549	1.0628698670265	-0.341655223047636	0.732610373205709	1	36	22	26.470909557119	34.0474488118669
Interval_1360	chr1	166839216	166839501	+	286	23.6608109778831	0.714865149524616	1.20557949497075	0.59296392523826	0.553205295107056	1	38	11	27.9415156436256	17.0237244059335
Interval_1361	chr1	166875887	166876620	+	734	57.8532629937439	0.135822433024475	0.72963679177541	0.186150745899176	0.852326547835046	1	74	32	54.4124252007446	49.5235619081701
Interval_1362	chr1	167220068	167221003	+	936	100.565466636475	-0.0430426520566931	0.595431984084146	-0.0722881088138026	0.942372627730754	1	143	70	105.148335185223	108.332791674122
Interval_1363	chr1	167462270	167462500	+	231	7.70100784709906	-1.75168223226467	2.08735365355248	-0.839188045247372	0.40136379473614	1	5	8	3.67651521626652	12.3808904770425
Interval_1364	chr1	167517773	167517996	+	224	8.42401499171972	-1.43618669644837	1.96456328873894	-0.73104628630736	0.4647508813474	1	7	9	5.14712130277313	13.9285017866728
Interval_1365	chr1	167553344	167554071	+	728	38.7154996729212	-0.42593112830419	0.890945393203987	-0.478066480340025	0.632602888635587	1	47	30	34.5592430329053	46.4283392889094
Interval_1366	chr1	167600238	167600444	+	207	8.11120595714493	0.626808485139841	2.04766642466986	0.306108689183054	0.759521892278765	1	13	4	9.55893956229296	6.19044523852126
Interval_1367	chr1	167714438	167715605	+	1168	43.7245804060901	-0.303111676506819	0.831543084912592	-0.364517103210209	0.715471904525327	1	58	34	42.6475765086917	52.6187845274307
Interval_1368	chr1	167721521	167722486	+	966	35.9160517618515	0.189404032440385	0.938959420580196	0.201716952073764	0.840138009179142	1	48	20	35.2945460761586	30.9522261926063
Interval_1369	chr1	167935872	167936799	+	928	135.739910037005	0.0404406170036788	0.592919928051111	0.0682058657340199	0.945621757667112	1	171	79	125.736820396315	122.261293460795
Interval_1370	chr1	168178646	168179312	+	667	44.30704624597	-0.336664463119114	0.836234204209807	-0.402595901272948	0.687245525394867	1	50	30	36.7651521626652	46.4283392889094
Interval_1371	chr1	168225719	168226215	+	497	21.8664295229567	0.462422165829591	1.25265298261007	0.369154244830098	0.712012758267561	1	29	10	21.3237882543458	15.4761130963031
Interval_1372	chr1	168363082	168363563	+	482	25.5896723607192	-0.578862850350502	1.13175026619908	-0.511475780160033	0.609017943547426	1	31	22	22.7943943408525	34.0474488118669
Interval_1373	chr1	168504070	168504326	+	257	11.1488981943268	-0.0736280240473609	1.76731686945338	-0.0416609071751427	0.966769018441849	1	10	5	7.35303043253305	7.73805654815157
Interval_1374	chr1	168520466	168520841	+	376	13.5775504218178	-0.893049938363132	1.54893387940775	-0.576557818403841	0.564238201110282	1	17	15	12.5001517353062	23.2141696444547
Interval_1375	chr1	169106209	169106604	+	396	25.2137236945651	0.10694268233176	1.13171123109208	0.094496439898862	0.924714810341583	1	34	15	25.0003034706124	23.2141696444547
Interval_1376	chr1	169367621	169368274	+	654	76.9530773670001	0.122766171118647	0.640578345369286	0.191648955988161	0.848017191904986	1	110	48	80.8833347578635	74.2853428622551
Interval_1377	chr1	169485425	169486309	+	885	79.64960197217	-0.190144741666042	0.639300784567831	-0.297426104043625	0.766141216761697	1	107	58	78.6774256281036	89.7614559585583
Interval_1378	chr1	169604775	169605149	+	375	25.6792641550052	0.511331951695754	1.13529215495326	0.450396798273311	0.652424353173507	1	39	13	28.6768186868789	20.1189470251941
Interval_1379	chr1	169692864	169693255	+	392	16.6755223330555	0.926366917990589	1.46480618114541	0.632416035591968	0.527115058342104	1	24	6	17.6472730380793	9.28566785778189
Interval_1380	chr1	169711731	169712130	+	400	9.08063716366768	0.833259095959965	1.93307726811163	0.431053176045029	0.666429705876201	1	15	4	11.0295456487996	6.19044523852126
Interval_1381	chr1	169794563	169795247	+	685	32.1057815640328	-0.442862177829783	0.968407906630147	-0.457309543631101	0.647448571010117	1	48	31	35.2945460761586	47.9759505985398
Interval_1382	chr1	169893615	169894363	+	749	78.7181759027628	-0.404455190581705	0.625804442898316	-0.646296451186146	0.51808738572934	1	97	61	71.3243951955706	94.4042898874492
Interval_1383	chr1	170074392	170075014	+	623	69.1985612792142	-0.0147371422896247	0.659059883789179	-0.0223608546842442	0.982160105974566	1	100	48	73.5303043253305	74.2853428622551
Interval_1384	chr1	170531787	170532410	+	624	45.4806608969044	-0.0970892187454127	0.811808999389863	-0.119596135074116	0.90480308151343	1	61	31	44.8534856384516	47.9759505985398
Interval_1385	chr1	171313887	171314214	+	328	50.958010009339	-0.113158645426193	0.770282289398757	-0.146905422834685	0.883206671562538	1	72	37	52.941819114238	57.2616184563216
Interval_1386	chr1	171485103	171485924	+	822	79.3789099558939	-0.496085574238005	0.625585018041231	-0.792994652895139	0.427780938131241	1	97	65	71.3243951955706	100.59473512597
Interval_1387	chr1	171741768	171742658	+	891	56.0674224553953	-0.0736304368282606	0.720785812303792	-0.102153005194319	0.918635228964463	1	86	43	63.2360617197842	66.5472863141035
Interval_1388	chr1	171780952	171781879	+	928	138.941832235739	0.190868626549893	0.591482182487672	0.322695479595231	0.746925875918544	1	197	82	144.854699520901	126.904127389686
Interval_1389	chr1	171841281	171841700	+	420	22.4626640660252	-0.521087029881978	1.20953003884674	-0.430817766525933	0.666600880219272	1	22	15	16.1766669515727	23.2141696444547
Interval_1390	chr1	171978316	171978562	+	247	6.2629895571912	0.511334184456254	2.38044471181759	0.214806158663448	0.82991845106191	1	9	3	6.61772738927974	4.64283392889094
Interval_1391	chr1	171999364	171999619	+	256	3.8624890682805	1.24826321245894	3.6011343856482	0.346630555480993	0.728868887563329	1	5	1	3.67651521626652	1.54761130963031
Interval_1392	chr1	172181288	172181788	+	501	13.1718124536646	-1.18053665137956	1.58240733701688	-0.746038408545986	0.455644213552288	1	13	14	9.55893956229296	21.6665583348244
Interval_1393	chr1	172443967	172444374	+	408	25.8754989004804	-0.517235378746701	1.12183021213742	-0.46106386969309	0.644752782458089	1	25	17	18.3825760813326	26.3093922637154
Interval_1394	chr1	172532229	172533456	+	1228	198.902630711328	-0.0305621961008527	0.590333532402979	-0.0517710657167787	0.958711110835984	1	272	132	200.002427764899	204.284692871202
Interval_1395	chr1	172639219	172639520	+	302	13.4768292673988	0.0138346631832929	1.58044842423532	0.00875363154605098	0.993015701735112	1	17	8	12.5001517353062	12.3808904770425
Interval_1396	chr1	172662759	172663118	+	360	22.2336828846636	-1.46594323374406	1.21872187147362	-1.20285297905708	0.229033218974378	1	16	21	11.7648486920529	32.4998375022366
Interval_1397	chr1	172690069	172690251	+	183	4.83490738298614	2.73368793824962	3.04448530495612	0.897914643831407	0.369231056989276	1	14	1	10.2942426055463	1.54761130963031
Interval_1398	chr1	172838246	172838574	+	329	9.76865043620144	0.800840457883589	1.81342728287183	0.44161707803102	0.658766323670368	1	22	6	16.1766669515727	9.28566785778189
Interval_1399	chr1	173319252	173319490	+	239	5.9922463441946	0.511333313584324	2.55537443551788	0.200101130572943	0.841401489178419	1	6	2	4.41181825951983	3.09522261926063
Interval_1400	chr1	173429681	173430065	+	385	7.46334265691196	-1.43618247107242	2.08302214182846	-0.689470573659743	0.490527184954951	1	7	9	5.14712130277313	13.9285017866728
Interval_1401	chr1	173476629	173477584	+	956	45.8355127142964	0.110794368663388	0.809695150002389	0.13683467001508	0.891161478674742	1	75	33	55.1477282439979	51.0711732178004
Interval_1402	chr1	173544367	173544585	+	219	3.76673833491306	-1.65852691602011	3.70265173111615	-0.447929493903589	0.654204081781698	1	2	3	1.47060608650661	4.64283392889094
Interval_1403	chr1	173714848	173715480	+	633	43.7535544376916	-0.0736303644545751	0.845478042319418	-0.087087258058865	0.930602153499924	1	54	27	39.7063643356785	41.7855053600185
Interval_1404	chr1	173812118	173812430	+	313	5.69718390713186	-1.07362007198078	2.66348527824363	-0.403088419804876	0.686883179297948	1	3	3	2.20590912975991	4.64283392889094
Interval_1405	chr1	173824349	173824925	+	577	42.309513461544	0.236709573295897	0.853975956062484	0.277185290306437	0.781637833920521	1	62	25	45.5887886817049	38.6902827407579
Interval_1406	chr1	173867567	173868725	+	1159	95.4055361700975	0.253350123609513	0.600920079920579	0.421603690865177	0.673314311831304	1	143	57	105.148335185223	88.2138446489279
Interval_1407	chr1	174022140	174022554	+	415	38.2831947051014	-0.266274398148172	0.884438482899579	-0.301066047324408	0.763364130870994	1	56	32	41.1769704221851	49.5235619081701
Interval_1408	chr1	174159161	174160114	+	954	55.2263411042728	0.257575077591816	0.770046511491918	0.334492882894541	0.738007660563173	1	78	31	57.3536373737578	47.9759505985398
Interval_1409	chr1	174999187	175000348	+	1162	129.582865308284	-0.328672339231534	0.586682953470195	-0.560221389231538	0.575328439329589	1	181	108	133.089850828848	167.142021440074
Interval_1410	chr1	175023210	175023705	+	496	25.535694102952	-0.0361539501450779	1.10912441482559	-0.0325968391478994	0.973996090487122	1	39	19	28.6768186868789	29.404614882976
Interval_1411	chr1	175029647	175029894	+	248	12.2046846113686	-0.373185999589962	1.67285492635726	-0.22308330131328	0.823470674512113	1	13	8	9.55893956229296	12.3808904770425
Interval_1412	chr1	175693275	175693450	+	176	6.48856263269436	0.0638852494823948	2.28296105899467	0.0279835038055916	0.977675308051254	1	11	5	8.08833347578635	7.73805654815157
Interval_1413	chr1	176206938	176207705	+	768	67.8001545244888	0.288938838599994	0.676840047482054	0.426893827684827	0.669456661422892	1	90	35	66.1772738927974	54.166395837061
Interval_1414	chr1	177010979	177011168	+	190	3.27093359983929	4.82832740806617	4.68158105158266	1.03134546958957	0.302378842748395	1	11	0	8.08833347578635	0
Interval_1415	chr1	177567734	177567945	+	212	4.6446500013278	-1.07362264818948	3.12738031556843	-0.343297757181903	0.731374467917984	1	2	2	1.47060608650661	3.09522261926063
Interval_1416	chr1	177612890	177613203	+	314	8.22967588639159	-0.851228009772885	2.04670032155436	-0.415902612027942	0.67748126809398	1	7	6	5.14712130277313	9.28566785778189
Interval_1417	chr1	177960461	177960679	+	219	3.24345659715527	2.38575930839001	3.90241378274039	0.611354777123267	0.540964734425237	1	11	1	8.08833347578635	1.54761130963031
Interval_1418	chr1	178094197	178094496	+	300	6.79376400750605	1.24826704510297	2.60478623105383	0.479220532656896	0.631781748665119	1	5	1	3.67651521626652	1.54761130963031
Interval_1419	chr1	178520754	178521122	+	369	8.52823098439578	1.01383209472119	1.97430583263862	0.513513194339408	0.607592383624682	1	17	4	12.5001517353062	6.19044523852126
Interval_1420	chr1	178542463	178543045	+	583	30.9868555154118	-0.3817509356891	0.993656631180849	-0.384187981753246	0.700839125268597	1	42	26	30.8827278166388	40.2378940503882
Interval_1421	chr1	178610271	178610471	+	201	3.49531620915087	4.82831598197496	4.16743779822668	1.15858141518741	0.246626847938665	1	11	0	8.08833347578635	0
Interval_1422	chr1	179002919	179003156	+	238	8.92282821358365	-0.810589828465844	2.00320446758787	-0.404646575814551	0.685737317332756	1	6	5	4.41181825951983	7.73805654815157
Interval_1423	chr1	179026188	179026546	+	359	18.1056745525279	-0.867175842875739	1.36482233580897	-0.635376356411794	0.525182984640636	1	15	13	11.0295456487996	20.1189470251941
Interval_1424	chr1	179081514	179081757	+	244	8.15680880564077	-1.55904479603065	2.03268388094986	-0.766988320536155	0.443088459684291	1	5	7	3.67651521626652	10.8332791674122
Interval_1425	chr1	179081769	179082078	+	310	20.6062688706045	-1.43619542291402	1.26923460304983	-1.13154449103657	0.257825988431653	1	14	18	10.2942426055463	27.8570035733457
Interval_1426	chr1	179129646	179129886	+	241	11.3871241864987	-0.614193470060296	1.71282373483891	-0.358585333427821	0.719905320313701	1	11	8	8.08833347578635	12.3808904770425
Interval_1427	chr1	179293509	179293939	+	431	34.5400350921952	-0.722156438916745	0.942994912598843	-0.765811595872263	0.443788413478822	1	37	29	27.2062126003723	44.8807279792791
Interval_1428	chr1	179365672	179366217	+	546	47.3632164346048	0.408238433011099	0.815567163276894	0.500557711728883	0.616682430296716	1	81	29	59.5595465035177	44.8807279792791
Interval_1429	chr1	179814726	179815079	+	354	34.2679804191974	-0.793520836666992	0.954146197653118	-0.831655398951219	0.405603482475468	1	34	28	25.0003034706124	43.3331166696488
Interval_1430	chr1	179882247	179883146	+	900	103.301440028186	0.086240200588433	0.599889766859742	0.143760079522404	0.885689927271393	1	143	64	105.148335185223	99.0471238163401
Interval_1431	chr1	179954179	179955199	+	1021	96.2205065891371	-0.445599549546933	0.595739381173879	-0.747977326375333	0.454473833884433	1	119	77	87.5010621471433	119.166070841534
Interval_1432	chr1	180154476	180155126	+	651	45.5895063762489	-0.13503049503706	0.803725407806772	-0.168005756350959	0.866578750537327	1	69	36	50.735909984478	55.7140071466913
Interval_1433	chr1	180502260	180503224	+	965	50.2030466750323	0.300764620356224	0.792784349343101	0.379377595692241	0.704407485309345	1	70	27	51.4712130277313	41.7855053600185
Interval_1434	chr1	180631785	180632593	+	809	93.5519092901836	-0.0857038623157813	0.610875417065853	-0.140296793620265	0.888425497590673	1	119	60	87.5010621471433	92.8566785778189
Interval_1435	chr1	180954141	180954441	+	301	15.161494442811	-0.0191781737587071	1.45728960276455	-0.0131601664640475	0.98950000944381	1	27	13	19.8531821678392	20.1189470251941
Interval_1436	chr1	181022553	181022996	+	444	24.559805284597	-0.441359642951455	1.13559207722581	-0.388660375325682	0.697527398102894	1	31	20	22.7943943408525	30.9522261926063
